Tag,TextLength,Punctuation,NegativeKeywordRatio,PositiveClassCount,RelativeTagDepth,SimilarAncestorRatio,TextToTagRatio,PreviousClassification,Position,AncestorTags,Output
option,8,0,0,0,0,1,0.5333334,False,0.09602227,1638400,False
option,9,0,0,0,0,1,0.6,False,0.09606402,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09610657,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.0961475,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09618843,1638400,False
option,9,0,0,0,0,1,0.6,False,0.09622772,1638400,False
option,25,1,0,0,0,1,1.666667,False,0.09627028,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.09632594,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09636441,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.09640533,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09644953,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09648964,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09652893,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09656986,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09660915,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09664925,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09668936,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09673274,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09677203,1638400,False
option,38,1,0,0,0,1,2.533333,False,0.09681378,1638400,False
option,18,1,0,0,0,1,1.2,False,0.09688007,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09693,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09697011,1638400,False
option,32,0,0,0,0,1,2.133333,False,0.09701349,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09707488,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09711499,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09715591,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09719684,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09723777,1638400,False
option,13,0,0,0,0,1,0.8666667,False,0.09727705,1638400,False
option,9,0,0,0,0,1,0.6,False,0.09732289,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09736545,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09740883,1638400,False
option,42,1,0,0,0,1,2.8,False,0.09744812,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09751769,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09756108,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09760118,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09764293,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.09768467,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09772314,1638400,False
option,16,0,0,0,0,1,1.066667,False,0.09776243,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09781072,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.0978541,1638400,False
option,9,0,0,0,0,1,0.6,False,0.09789748,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09794005,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09798098,1638400,False
option,31,1,0,0,0,1,2.066667,False,0.09802108,1638400,False
option,20,1,0,0,0,1,1.333333,False,0.09808165,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09813321,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09817332,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09821507,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09825845,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09830183,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.09834275,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09838614,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09842706,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09846799,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09850728,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.09854656,1638400,False
option,13,0,0,0,0,1,0.8666667,False,0.09859077,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.0986366,1638400,False
option,9,0,0,0,0,1,0.6,False,0.0986808,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09872337,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09876265,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.09880358,1638400,False
option,14,0,0,0,0,1,0.9333333,False,0.09884205,1638400,False
option,24,0,0,0,0,1,1.6,False,0.0988887,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09894355,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.09898365,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09902212,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09906387,1638400,False
option,31,1,0,0,0,1,2.066667,False,0.09910315,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09916373,1638400,False
option,16,0,0,0,0,1,1.066667,False,0.09920383,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09925213,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.09929387,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.09933234,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09937654,1638400,False
option,6,0,0,0,0,1,0.4,False,0.09941828,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.09945839,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.09950013,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.09954433,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09958363,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.09962454,1638400,False
option,18,0,0,0,0,1,1.2,False,0.09966547,1638400,False
option,6,0,0,0,0,1,0.4,False,0.0997154,1638400,False
option,16,0,0,0,0,1,1.066667,False,0.09975551,1638400,False
option,44,1,0,0,0,1,2.933333,False,0.09980381,1638400,False
option,21,0,0,0,0,1,1.4,False,0.09987501,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.0999274,1638400,False
option,26,2,0,0,0,1,1.733333,False,0.0999716,1638400,False
option,25,0,0,0,0,1,1.666667,False,0.1000281,1638400,False
option,32,0,0,0,0,1,2.133333,False,0.1000837,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.1001451,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.1001844,1638400,False
option,21,0,0,0,0,1,1.4,False,0.1002278,1638400,False
option,12,0,0,0,0,1,0.8,False,0.1002802,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1003252,1638400,False
option,6,0,0,0,0,1,0.4,False,0.1003661,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.1004062,1638400,False
option,12,0,0,0,0,1,0.8,False,0.1004496,1638400,False
option,9,0,0,0,0,1,0.6,False,0.1004946,1638400,False
option,25,2,0,0,0,1,1.666667,False,0.1005372,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1005929,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1006346,1638400,False
option,15,0,0,0,0,1,1,False,0.1006763,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1007238,1638400,False
option,12,0,0,0,0,1,0.8,False,0.1007647,1638400,False
option,44,0,0,0,0,1,2.933333,False,0.1008098,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.100881,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.1009252,1638400,False
option,9,0,0,0,0,1,0.6,False,0.1009645,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.101007,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1010463,1638400,False
option,22,0,0,0,0,1,1.466667,False,0.101088,1638400,False
option,20,2,0,0,0,1,1.333333,False,0.1011413,1638400,False
option,6,0,0,0,0,1,0.4,False,0.1011928,1638400,False
option,11,0,0,0,0,1,0.7333333,False,0.1012329,1638400,False
option,20,0,0,0,0,1,1.333333,False,0.1012771,1638400,False
option,25,1,0,0,0,1,1.666667,False,0.1013287,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.1013843,1638400,False
option,28,1,0,0,0,1,1.866667,False,0.1014277,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1014858,1638400,False
option,11,1,0,0,0,1,0.7333333,False,0.1015276,1638400,False
option,4,0,0,0,0,1,0.2666667,False,0.1015718,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1016103,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.1016512,1638400,False
option,19,0,0,0,0,1,1.266667,False,0.1016905,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1017412,1638400,False
option,6,0,0,0,0,1,0.4,False,0.1017822,1638400,False
option,12,0,0,0,0,1,0.8,False,0.1018223,1638400,False
option,24,0,0,0,0,1,1.6,False,0.1018673,1638400,False
option,6,0,0,0,0,1,0.4,False,0.1019221,1638400,False
option,6,0,0,0,0,1,0.4,False,0.1019622,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1020023,1638400,False
option,20,0,0,0,0,1,1.333333,False,0.1020433,1638400,False
option,14,0,0,0,0,1,0.9333333,False,0.1020948,1638400,False
option,36,0,0,0,0,1,2.4,False,0.1021415,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1022061,1638400,False
option,10,0,0,0,0,1,0.6666667,False,0.1022471,1638400,False
option,7,0,0,0,0,1,0.4666667,False,0.1022904,1638400,False
option,33,1,0,0,0,1,2.2,False,0.1023314,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1023936,1638400,False
option,23,1,0,0,0,1,1.533333,False,0.1024353,1638400,False
option,20,3,0,0,0,1,1.333333,False,0.1024893,1638400,False
option,17,0,0,0,0,1,1.133333,False,0.1025409,1638400,False
option,14,0,0,0,0,1,0.9333333,False,0.10259,1638400,False
option,5,0,0,0,0,1,0.3333333,False,0.1026367,1638400,False
option,6,0,0,0,0,1,0.4,False,0.102676,1638400,False
option,8,0,0,0,0,1,0.5333334,False,0.1027161,1638400,False
a,5,0,1,0,-1,0.5555556,0.3571429,False,0.1028929,65536,False
span,5,0,0,0,-1,0.8571429,0.3846154,False,0.1029002,65536,False
a,14,0,0,0,1,0.8571429,1,False,0.1029649,65536,False
span,8,0,0,0,-1,0.8571429,0.6153846,False,0.1029796,65536,False
label,12,1,0,0,2,0.8571429,0.8,False,0.1032285,134283264,False
label,17,1,0,0,0,1,1.133333,False,0.1033995,134283264,False
p,23,0,0,0,-6,0.625,2.555556,False,0.103772,65544,False
a,14,0,0,0,1,0.8571429,1.4,False,0.1038513,65544,False
p,1,1,0,0,-1,0.8571429,0.1111111,False,0.1038661,65544,False
a,21,0,0,0,4,0.5,1.615385,False,0.1048303,65536,False
a,21,0,0,0,0,1,1.615385,False,0.1048884,65536,False
a,59,3,0,0,0,0.7,4.538462,False,0.1051372,65536,True
a,57,4,0,0,0,1,4.384615,True,0.1053492,65536,True
a,57,2,0,0,0,1,4.384615,True,0.1055653,65536,False
a,20,1,0,0,0,1,1.538462,False,0.1057789,65536,False
a,71,1,0,0,0,1,5.461538,False,0.1059664,65536,True
h3,13,0,0,0,-4,0.75,1.444444,True,0.1078858,65536,False
a,71,0,0,0,2,0.5555556,6.454545,False,0.1082304,65536,False
a,58,1,0,0,0,1,5.272727,False,0.1086757,65536,False
a,15,0,0,0,-1,0.6666667,1.5,False,0.1090636,65544,False
div,15,0,0,0,0,0.7142857,1.5,False,0.1100025,65536,False
a,42,1,0,0,2,0.625,3.5,False,0.1100982,65536,False
li,19,2,0,0,-1,0.875,1.727273,False,0.1101392,65536,False
li,11,1,0,0,0,1,1,False,0.1101588,65536,False
i,24,0,0,0,1,0.875,2,False,0.1101752,67584,False
a,27,1,0,0,0,0.7777778,2.25,False,0.1102497,65536,False
li,20,2,0,0,-1,0.875,1.818182,False,0.1102783,65536,False
li,11,1,0,0,0,1,1,False,0.1102988,65536,False
a,29,1,0,0,1,0.875,2.416667,False,0.1103618,65536,False
li,15,2,0,0,-1,0.875,1.363636,False,0.1103921,65536,False
li,13,1,0,0,0,1,1.181818,False,0.1104085,65536,False
a,26,1,0,0,1,0.875,2.166667,False,0.1104698,65536,False
li,22,2,0,0,-1,0.875,2,False,0.1104977,65536,False
li,10,1,0,0,0,1,0.9090909,False,0.1105198,65536,False
a,29,1,0,0,1,0.875,2.416667,False,0.1105812,65536,False
li,15,2,0,0,-1,0.875,1.363636,False,0.1106115,65536,False
li,13,1,0,0,0,1,1.181818,False,0.1106278,65536,False
a,32,1,0,0,1,0.875,2.666667,False,0.1106917,65536,False
li,16,2,0,0,-1,0.875,1.454545,False,0.1107244,65536,False
li,11,1,0,0,0,1,1,False,0.1107416,65536,False
a,29,1,0,0,1,0.875,2.416667,False,0.1108038,65536,False
li,30,2,0,0,-1,0.875,2.727273,False,0.1108341,65536,False
li,13,1,0,0,0,1,1.181818,False,0.1108627,65536,False
a,10,0,0,0,0,0.7,0.9090909,False,0.1135172,327680,False
a,9,0,0,0,0,1,0.8181818,False,0.1135925,327680,False
a,6,0,0,0,0,1,0.5454546,False,0.1136498,327680,False
a,19,0,0,0,0,1,1.727273,False,0.1137292,327680,False
a,16,0,0,0,0,1,1.454545,False,0.1138168,327680,False
a,8,0,0,0,0,1,0.7272727,False,0.1138986,327680,False
a,8,0,0,0,0,1,0.7272727,False,0.1139641,327680,False
a,11,0,0,0,0,1,1,False,0.1140468,327680,False
a,30,0,0,0,1,1,2.5,False,0.116323,327680,False
a,14,1,0,0,0,1,1.166667,False,0.1164384,327680,False
a,18,0,0,0,0,1,1.5,False,0.1165211,327680,False
a,9,0,0,0,0,1,0.75,False,0.1166054,327680,False
a,9,1,0,0,0,1,0.75,False,0.1166955,327680,False
a,10,1,0,0,0,1,0.8333333,False,0.1167765,327680,False
a,8,0,0,0,0,1,0.6666667,False,0.1168641,327680,False
a,7,0,0,0,0,1,0.5833333,False,0.1169467,327680,False
a,11,0,0,0,0,1,0.9166667,False,0.1170327,327680,False
a,23,0,0,0,0,1,1.916667,False,0.1171154,327680,False
a,17,0,0,0,0,1,1.416667,False,0.11723,327680,False
a,29,0,0,0,0,1,2.416667,False,0.1173298,327680,False
a,22,0,0,0,0,1,1.833333,False,0.1174387,327680,False
a,19,1,0,0,0,1,1.583333,False,0.1175369,327680,False
div,6,0,0,0,-4,0.6,0.75,False,0.1179879,327680,False
a,14,0,0,0,1,0.8571429,1.555556,False,0.1182064,327680,False
div,10,1,0,0,-1,0.8571429,1.25,False,0.1182212,327680,False
a,14,0,0,0,1,0.8571429,1.555556,False,0.1182899,327680,False
div,2,1,0,0,-1,0.8571429,0.25,False,0.1183047,327680,False
a,13,0,0,0,1,0.8571429,1.444444,False,0.118366,327680,False
div,5,0,0,0,-1,0.8571429,0.625,False,0.11838,327680,False
a,12,0,0,0,1,0.8571429,1.333333,False,0.118443,327680,False
div,2,1,0,0,-1,0.8571429,0.25,False,0.1184561,327680,False
a,41,5,0,0,3,0.6666667,3.727273,False,0.118542,268763144,False
title,85,4,0,0,4,0,21.25,False,0.002000447,1077936128,False
span,8,0,1,0,5,0.2,0.8888889,False,0.0182242,196608,False
span,7,0,0,0,1,0.7,0.7,False,0.01832733,196608,False
li,9,0,0,0,0,0.7777778,0.9,False,0.01839773,196608,False
a,3,0,1,0,1,0.875,0.2727273,False,0.01846812,196608,False
a,7,0,0,0,0,1,0.6363636,False,0.0185115,196608,False
span,5,0,0,0,-1,0.8888889,0.5,False,0.01860809,196608,False
span,5,0,0,0,0,1,0.5,False,0.01893385,196608,False
a,6,0,0,0,-3,0.6666667,0.8571429,False,0.01900588,196608,False
label,15,0,0,0,2,0.625,1.666667,False,0.01927026,134414336,False
span,6,0,0,0,1,0.4545455,0.6,False,0.01957311,196608,False
li,2,0,0,0,-2,0.7777778,0.25,False,0.01962632,196608,False
span,8,0,0,0,2,0.7777778,0.8,False,0.01970981,196608,False
li,8,0,0,0,-2,0.7777778,1,False,0.01986696,196608,False
a,7,0,0,0,1,0.875,0.7777778,False,0.01991034,196608,False
a,5,0,0,0,0,1,0.5555556,False,0.01995454,196608,False
a,13,0,0,0,0,1,1.444444,False,0.02000365,196608,False
a,10,0,0,0,0,1,1.111111,False,0.02005685,196608,False
a,11,0,0,0,0,1,1.222222,False,0.02011579,196608,False
a,7,0,1,0,0,1,0.7777778,False,0.0201649,196608,False
a,3,0,0,0,0,1,0.3333333,False,0.02020746,196608,False
li,10,0,0,0,-1,0.875,1.25,False,0.02034988,196608,False
span,3,0,1,0,2,0.7777778,0.3,False,0.0204833,196608,False
span,8,0,1,0,0,1,0.8,False,0.02061344,196608,False
span,7,0,0,0,0,1,0.7,False,0.02075505,196608,False
span,7,0,1,0,0,1,0.7,False,0.02088355,196608,False
span,10,0,0,0,0,1,1,False,0.02100797,196608,False
p,23,0,0,0,-4,0.3636364,3.833333,False,0.02115612,65544,False
a,16,0,0,0,2,0.75,2,False,0.02122733,66056,False
p,23,1,0,0,-2,0.75,3.833333,False,0.02125107,65544,False
div,1,0,1,0,2,0.625,0.125,False,0.02157438,65536,False
label,9,0,0,0,1,0.7777778,1,False,0.02171434,134283272,False
label,9,0,0,0,0,1,1,False,0.02182239,134283272,False
label,16,0,0,0,-1,0.8888889,2,False,0.02197954,134283264,False
a,21,1,0,0,0,0.7777778,2.625,False,0.02218663,65536,False
span,5,0,0,0,0,0.6666667,0.625,False,0.02232659,65536,False
a,7,0,0,0,-2,0.625,1.166667,False,0.02690126,0,False
a,4,0,0,0,0,1,0.6666667,False,0.02692254,0,False
a,10,0,0,0,0,1,1.666667,False,0.02694137,0,False
a,8,0,0,0,0,1,1.333333,False,0.02696511,0,False
a,11,0,0,0,0,1,1.833333,False,0.02698721,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02701176,0,False
a,6,0,0,0,0,1,1,False,0.02703141,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02709689,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02711653,0,False
a,10,0,0,0,0,1,1.666667,False,0.02713618,0,False
a,11,0,0,0,0,1,1.833333,False,0.02715991,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02718447,0,False
a,8,0,0,0,0,1,1.333333,False,0.02725568,0,False
a,9,0,0,0,0,1,1.5,False,0.02727778,0,False
a,5,0,0,0,0,1,0.8333333,False,0.0273007,0,False
a,9,0,0,0,0,1,1.5,False,0.02732034,0,False
a,9,0,0,0,0,1,1.5,False,0.02734326,0,False
a,10,0,0,0,0,1,1.666667,False,0.02741775,0,False
a,11,0,0,0,0,1,1.833333,False,0.02744148,0,False
a,11,0,0,0,0,1,1.833333,False,0.02746604,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02749059,0,False
a,10,0,0,0,0,1,1.666667,False,0.02751024,0,False
a,11,0,0,0,0,1,1.833333,False,0.02758309,0,False
a,4,0,0,0,0,1,0.6666667,False,0.02766821,0,False
a,4,0,0,0,0,1,0.6666667,False,0.02768704,0,False
a,5,0,0,0,0,1,0.8333333,False,0.02770586,0,False
span,22,0,0,0,6,0.5,1.833333,False,0.03111743,65536,False
a,8,0,0,0,1,0.8571429,0.6153846,False,0.03119027,65536,False
span,3,0,0,0,-1,0.8571429,0.25,False,0.0312001,65536,False
a,6,1,0,0,1,0.8571429,0.4615385,False,0.03126312,65536,False
span,62,0,0,0,-1,0.8571429,5.166667,False,0.03127131,65536,False
a,9,0,0,0,2,0.75,0.6428571,False,0.03140227,66048,False
span,1,1,0,0,-2,0.75,0.08333334,False,0.03142028,65536,False
div,32,0,0,0,-1,0.8333333,2.909091,False,0.03142682,65536,False
a,13,1,0,0,2,0.7142857,1,False,0.03154305,66048,False
a,1,0,0,0,-2,0.8571429,0.09090909,False,0.03165928,65536,False
span,8,0,0,0,1,0.625,0.6666667,False,0.032089,65600,False
span,5,0,1,0,0,1,0.4166667,False,0.0321201,65600,False
a,74,3,0,0,2,0.7,5.285714,False,0.03278638,2162752,False
a,2,0,0,0,0,1,0.1428571,False,0.03309086,2162752,False
span,18,0,0,0,-1,0.8,1.384615,False,0.03348702,2162752,False
time,34,1,0,0,1,0.8888889,2.428571,False,0.03360325,2162752,False
span,10,0,0,0,-1,0.8888889,0.7692308,False,0.03363681,2162752,False
span,28,4,0,0,1,1,2,False,0.03367282,2162752,False
span,6,1,0,0,-1,1,0.4615385,False,0.03370147,2162752,False
div,28,0,0,0,-1,0.75,2.333333,False,0.03380624,65600,False
i,10,1,0,0,1,0.8571429,0.7692308,False,0.03384226,67648,False
a,28,2,0,0,1,0.875,2,False,0.03387664,67648,True
i,744,15,0,0,-1,0.875,57.23077,True,0.03390283,67648,True
div,219,6,0,0,-1,0.8571429,18.25,True,0.03451508,65600,False
a,6,0,1,0,6,0.6,0.3333333,False,0.03560124,65600,False
a,8,0,0,0,0,1,0.4444444,False,0.03568473,65600,False
a,10,0,0,0,0,1,0.5555556,False,0.03577149,65600,False
a,1,0,0,0,-3,0.7272727,0.06666667,False,0.03628552,65600,False
h3,21,0,0,0,-1,0.8888889,1.5,False,0.03634363,65600,False
a,1,0,0,0,1,0.8888889,0.06666667,False,0.03654172,65600,False
a,61,0,0,0,0,0.8,4.066667,False,0.03671606,65600,False
a,58,2,0,0,1,0.9,3.625,False,0.03700499,65600,False
a,79,0,0,0,0,1,4.9375,False,0.03720635,65600,False
a,87,0,0,0,0,1,5.4375,False,0.03743553,65600,False
a,31,1,0,0,0,1,1.9375,False,0.03762379,65600,False
a,58,0,0,0,0,1,3.625,False,0.03778995,65600,False
a,80,1,0,0,0,0.8181818,5,False,0.03803796,65600,False
a,74,0,0,0,-1,0.9,4.933333,False,0.03852088,65600,False
div,64,2,0,0,-4,0.5555556,5.818182,False,0.04098542,65536,False
a,74,3,0,0,8,0.625,3.894737,False,0.04153055,536936448,False
a,5,0,0,0,0,1,0.2631579,False,0.0417229,536936448,False
a,5,0,0,0,0,1,0.2631579,False,0.04180967,536936448,False
a,74,3,0,0,-1,0.6666667,4.111111,False,0.04212725,65536,False
button,19,0,0,0,1,0.5555556,1,False,0.04230241,33751040,False
a,17,0,0,0,0,0.75,0.8947368,False,0.04255779,196608,False
span,5,0,0,0,6,0.75,0.2,False,0.0431594,196608,False
span,12,0,0,0,0,1,0.48,False,0.04327317,196608,False
span,7,0,0,0,0,1,0.28,False,0.04339758,196608,False
div,4,0,0,0,1,0.8571429,0.1538462,False,0.04359648,196608,False
span,6,0,0,0,0,0.8571429,0.2307692,False,0.04522041,196608,False
div,1,0,1,0,-1,0.8571429,0.04,False,0.04526461,196608,False
div,1,0,1,0,0,1,0.04,False,0.04531863,196608,False
div,1,0,1,0,0,1,0.04,False,0.04537266,196608,False
div,1,0,1,0,0,1,0.04,False,0.04542668,196608,False
div,1,0,1,0,0,1,0.04,False,0.0454807,196608,False
div,1,0,0,0,0,1,0.04,False,0.04553472,196608,False
div,2,1,0,0,0,1,0.08,False,0.04558874,196608,False
a,5,0,0,0,-2,0.8571429,0.2173913,False,0.04579173,196608,False
a,5,0,0,0,0,1,0.2173913,False,0.0458785,196608,False
div,1,0,1,0,5,0.6666667,0.03571429,False,0.0462722,196608,False
label,9,0,0,0,1,0.8,0.3103448,False,0.04644327,134414344,False
label,9,0,0,0,0,1,0.3103448,False,0.04655132,134414344,False
label,16,0,0,0,-1,0.9,0.5714286,False,0.04670847,134414336,False
a,21,1,0,0,0,0.8,0.75,False,0.04691555,196608,False
span,5,0,0,0,0,0.7,0.1785714,False,0.04705552,196608,False
span,5,0,0,0,-1,1,0.1851852,False,0.04716602,196608,False
a,7,0,0,0,-8,0.875,0.368421,False,0.04744759,196608,False
span,2,0,0,0,1,0.875,0.1,False,0.04747787,196608,False
a,9,0,0,0,-1,0.875,0.4736842,False,0.04748524,196608,False
a,24,0,0,0,0,1,1.263158,False,0.04761948,196608,False
span,16,0,0,0,-1,0.625,0.8888889,False,0.04772916,65536,False
a,3,0,1,0,2,0.5555556,0.15,False,0.04793379,65536,False
a,10,0,0,0,0,1,0.5,False,0.04811959,65536,False
a,11,0,0,0,0,1,0.55,False,0.04831194,65536,False
a,11,0,0,0,0,1,0.55,False,0.04850511,65536,False
a,5,0,0,0,0,1,0.25,False,0.04869337,65536,False
strong,15,0,0,0,0,0.4166667,0.75,False,0.04913373,66056,False
small,102,2,0,0,-1,0.8888889,5.368421,False,0.04915337,65544,False
a,7,1,0,0,-2,0.4166667,0.4117647,False,0.05897226,536936448,False
span,2,1,0,0,0,0.8,0.1176471,False,0.05902628,536936448,False
span,6,0,0,0,2,0.9,0.3157895,False,0.05912532,536936448,False
a,1,0,1,0,-1,1,0.05555556,False,0.05913596,536936448,False
span,13,2,0,0,-1,0.9,0.7647059,False,0.05914005,536936448,False
span,3,0,0,0,0,0.8888889,0.1764706,False,0.05922027,65536,False
span,16,0,0,0,-1,1,1,False,0.05922845,65536,False
span,8,0,0,0,0,1,0.5,False,0.05928165,65536,False
p,41,0,0,0,0,0.7777778,2.5625,False,0.05942162,65544,False
a,10,1,0,0,3,0.7,0.5263158,False,0.06000277,536936448,False
span,2,1,0,0,0,0.8,0.1052632,False,0.06005925,536936448,False
span,6,0,0,0,2,0.9,0.2857143,False,0.06015828,536936448,False
a,1,0,1,0,-1,1,0.05,False,0.06016893,536936448,False
span,8,2,0,0,-1,0.9,0.4210526,False,0.06017302,536936448,False
span,3,0,0,0,0,0.8888889,0.1578947,False,0.06024914,65536,False
span,16,0,0,0,-1,1,0.8888889,False,0.06025732,65536,False
span,8,0,0,0,0,1,0.4444444,False,0.06031053,65536,False
span,36,2,0,0,0,1,2,False,0.06037765,65536,False
